UG,SIGLA,CGCFEX,RM,COMANDO,CIDADE,UF,PROGRAMA,AÇÃO,"NOME ACAO",UGR,"NOME UGR",PTRES,PI,"RADICAL 4 PI","MEIO 3 PI","SUFIXO 4 PI","NOME PI",ND,"NOME ND",NDSI,"NOME NDSI",NE,ANO,DATA,CHAVE,FAV,"NOME CREDOR","UF FAV",TIPO,DIAS,"UF UG",FONTE,"MOD LIC","TIPO NE",RP,"NOME RP","TIPO CREDITO","NOME TIPO CREDITO",PO,"AUTOR EMENDA","NOME AUTOR EMENDA",LOCAL,"NOME UO",UO,"A LIQUIDAR","LIQUIDADO A PAGAR","TOTAL A PAGAR",PAGO
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000844,2024,15/07/24,160129000012024NE000844,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,247,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","7.661,94"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000911,2024,02/08/24,160129000012024NE000911,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,229,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"50.049,00","0,00","50.049,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000946,2024,15/08/24,160129000012024NE000946,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,216,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"29.900,00","0,00","29.900,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000947,2024,15/08/24,160129000012024NE000947,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,216,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"29.900,00","0,00","29.900,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000950,2024,15/08/24,160129000012024NE000950,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,216,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"29.900,00","0,00","29.900,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000984,2024,26/08/24,160129000012024NE000984,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,205,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"44.820,00","0,00","44.820,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE000985,2024,26/08/24,160129000012024NE000985,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,205,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"41.355,00","0,00","41.355,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001035,2024,11/09/24,160129000012024NE001035,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,189,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"437,00","0,00","437,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001037,2024,12/09/24,160129000012024NE001037,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,188,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"747,00","0,00","747,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001105,2024,24/09/24,160129000012024NE001105,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,176,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001121,2024,27/09/24,160129000012024NE001121,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,173,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","598,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001122,2024,27/09/24,160129000012024NE001122,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,173,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"747,00","0,00","747,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001142,2024,01/10/24,160129000012024NE001142,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,169,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","598,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001158,2024,03/10/24,160129000012024NE001158,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,167,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"747,00","0,00","747,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001166,2024,04/10/24,160129000012024NE001166,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,166,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001175,2024,07/10/24,160129000012024NE001175,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,163,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"747,00","0,00","747,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001176,2024,07/10/24,160129000012024NE001176,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,163,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"919,00","0,00","919,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001195,2024,09/10/24,160129000012024NE001195,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,161,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"397,00","0,00","397,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001227,2024,14/10/24,160129000012024NE001227,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,156,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"437,00","0,00","437,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001232,2024,18/10/24,160129000012024NE001232,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,152,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"919,00","0,00","919,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001252,2024,22/10/24,160129000012024NE001252,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,148,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"919,00","0,00","919,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001555,2024,05/11/24,160129000012024NE001555,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,134,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"397,00","0,00","397,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001558,2024,05/11/24,160129000012024NE001558,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,134,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001559,2024,05/11/24,160129000012024NE001559,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,134,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001943,2024,12/11/24,160129000012024NE001943,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,127,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE001944,2024,12/11/24,160129000012024NE001944,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,127,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2024NE002345,2024,25/11/24,160129000012024NE002345,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,RPNP,114,MG,1000000000,PREGAO,ESTIMATIVO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","COMANDO DO EXERCITO",52121,"598,00","0,00","598,00","0,00"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2025NE000029,2025,06/02/25,160129000012025NE000029,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,ANO,41,MG,1000000000,PREGAO,GLOBAL,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",ESA,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","19.303,44"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6DAATSLOCO,D6DA,ATS,LOCO,"ATS - ATIVIDADES SETORIAIS",339033,"PASSAGENS E DESPESAS COM LOCOMOCAO",33903304,"MUDANCAS EM OBJETO DE SERVICO",2025NE000040,2025,11/02/25,160129000012025NE000040,39644514000115,"MULTI PRIME MUDANCAS E TRANSPORTES ESPECIAIS LTDA",GO,ANO,36,MG,1000000000,PREGAO,GLOBAL,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",ESA,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","17.395,82"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6PEINDMV1A,D6PE,IND,MV1A,IND-INDENIZACOES,339092,"DESPESAS DE EXERCICIOS ANTERIORES",33909293,"INDENIZACOES E RESTITUICOES",2025NE000012,2025,24/01/25,160129000012025NE000012,15653078794,"LUIS FERNANDO SANTOS FERREIRA JUNIOR",SP,ANO,54,MG,1000000000,"NAO SE APLICA",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",0,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","953,34"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6PEINDMV1A,D6PE,IND,MV1A,IND-INDENIZACOES,339093,"INDENIZACOES E RESTITUICOES",33909318,"AJUDA DE CUSTO - PESSOAL MILITAR",2024NE000077,2024,16/02/24,160129000012024NE000077,01737297388,"THIAGO JOSE RIBAMAR DA COSTA SILVA",PE,RPP,397,MG,1000000000,"NAO SE APLICA",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA","SEM INFORMACAO","COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","0,10"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6PEINDMV1A,D6PE,IND,MV1A,IND-INDENIZACOES,339093,"INDENIZACOES E RESTITUICOES",33909318,"AJUDA DE CUSTO - PESSOAL MILITAR",2025NE000007,2025,22/01/25,160129000012025NE000007,06971819608,"LUIZ HENRIQUE TEODORO",MG,ANO,56,MG,1000000000,"NAO SE APLICA",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",0,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","6.688,52"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6PEINDMV1A,D6PE,IND,MV1A,IND-INDENIZACOES,339093,"INDENIZACOES E RESTITUICOES",33909318,"AJUDA DE CUSTO - PESSOAL MILITAR",2025NE000008,2025,22/01/25,160129000012025NE000008,12098511647,"PEDRO HENRIQUE RODRIGUES SILVA",RJ,ANO,56,MG,1000000000,"NAO SE APLICA",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",0,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","3.728,70"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6PEINDMV1A,D6PE,IND,MV1A,IND-INDENIZACOES,339093,"INDENIZACOES E RESTITUICOES",33909318,"AJUDA DE CUSTO - PESSOAL MILITAR",2025NE000011,2025,24/01/25,160129000012025NE000011,14441938721,"CARLOS ALEXANDRE ALVES DE SOUZA COUTO",RS,ANO,54,MG,1000000000,"NAO SE APLICA",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",0,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","3.728,70"
160129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,6112,212O,"MOVIMENTACAO DE MILITARES",160505,DGP,232007,D6PEINDMV1A,D6PE,IND,MV1A,IND-INDENIZACOES,339093,"INDENIZACOES E RESTITUICOES",33909318,"AJUDA DE CUSTO - PESSOAL MILITAR",2025NE000013,2025,29/01/25,160129000012025NE000013,04160798730,"EMERSON BERNARDO DOS SANTOS",SP,ANO,49,MG,1000000000,"NAO SE APLICA",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0000,000000000000,"SEM EMENDA",0,"COMANDO DO EXERCITO",52121,"0,00","0,00","0,00","6.764,80"
